"Date","Start (ET)","Visitor/Neutral","Visitor/Neutral PTS","Home/Neutral","Home/Neutral PTS","Attendance","Notes"
"2018-11-04","15:30","Sacramento Kings",109,"Milwaukee Bucks",144,17341,""
"2018-11-04","18:00","Philadelphia 76ers",97,"Brooklyn Nets",122,12826,""
"2018-11-04","18:00","New York Knicks",95,"Washington Wizards",108,16679,""
"2018-11-04","19:00","Orlando Magic",117,"San Antonio Spurs",110,18354,""
"2018-11-04","20:00","Memphis Grizzlies",100,"Phoenix Suns",102,13074,""
"2018-11-04","21:00","Minnesota Timberwolves",81,"Portland Trail Blazers",111,19522,""
"2018-11-04","21:30","Toronto Raptors",121,"Los Angeles Lakers",107,18997,""
"2018-11-05","19:00","Miami Heat",120,"Detroit Pistons",115,14148,""
"2018-11-05","19:00","Houston Rockets",98,"Indiana Pacers",94,14735,""
"2018-11-05","19:00","Cleveland Cavaliers",100,"Orlando Magic",102,15009,""
"2018-11-05","19:30","Chicago Bulls",116,"New York Knicks",115,19812,""
"2018-11-05","20:00","New Orleans Pelicans",116,"Oklahoma City Thunder",122,18203,""
"2018-11-05","21:00","Boston Celtics",107,"Denver Nuggets",115,19520,""
"2018-11-05","21:00","Toronto Raptors",124,"Utah Jazz",111,18306,""
"2018-11-05","22:30","Memphis Grizzlies",101,"Golden State Warriors",117,19596,""
"2018-11-05","22:30","Minnesota Timberwolves",109,"Los Angeles Clippers",120,16564,""
"2018-11-06","19:00","Atlanta Hawks",102,"Charlotte Hornets",113,13955,""
"2018-11-06","20:30","Washington Wizards",100,"Dallas Mavericks",119,19234,""
"2018-11-06","21:00","Brooklyn Nets",104,"Phoenix Suns",82,14205,""
"2018-11-06","22:00","Milwaukee Bucks",103,"Portland Trail Blazers",118,19512,""
"2018-11-07","19:00","Oklahoma City Thunder",95,"Cleveland Cavaliers",86,19432,""
"2018-11-07","19:00","Detroit Pistons",103,"Orlando Magic",96,16103,""
"2018-11-07","19:30","New York Knicks",112,"Atlanta Hawks",107,12412,""
"2018-11-07","19:30","San Antonio Spurs",88,"Miami Heat",95,19600,""
"2018-11-07","20:00","Philadelphia 76ers",100,"Indiana Pacers",94,16434,""
"2018-11-07","20:00","Denver Nuggets",87,"Memphis Grizzlies",89,15832,""
"2018-11-07","20:00","Chicago Bulls",98,"New Orleans Pelicans",107,15514,""
"2018-11-07","21:00","Dallas Mavericks",102,"Utah Jazz",117,18306,""
"2018-11-07","22:00","Toronto Raptors",114,"Sacramento Kings",105,17583,""
"2018-11-07","22:30","Minnesota Timberwolves",110,"Los Angeles Lakers",114,18997,""
"2018-11-08","20:00","Houston Rockets",80,"Oklahoma City Thunder",98,18203,""
"2018-11-08","21:00","Boston Celtics",116,"Phoenix Suns",109,17359,""
"2018-11-08","22:00","Los Angeles Clippers",105,"Portland Trail Blazers",116,19170,""
"2018-11-08","22:30","Milwaukee Bucks",134,"Golden State Warriors",111,19596,""
"2018-11-09","19:00","Washington Wizards",108,"Orlando Magic",117,16562,""
"2018-11-09","19:00","Charlotte Hornets",132,"Philadelphia 76ers",133,20424,""
"2018-11-09","19:30","Detroit Pistons",124,"Atlanta Hawks",109,14759,""
"2018-11-09","20:00","Indiana Pacers",110,"Miami Heat",102,19600,""
"2018-11-09","21:00","Brooklyn Nets",112,"Denver Nuggets",110,19520,""
"2018-11-09","21:30","Boston Celtics",115,"Utah Jazz",123,18306,""
"2018-11-09","22:00","Minnesota Timberwolves",110,"Sacramento Kings",121,17583,""
"2018-11-10","15:00","New York Knicks",112,"Toronto Raptors",128,19800,""
"2018-11-10","15:30","Milwaukee Bucks",126,"Los Angeles Clippers",128,17486,""
"2018-11-10","19:00","Phoenix Suns",99,"New Orleans Pelicans",119,15222,""
"2018-11-10","20:00","Cleveland Cavaliers",98,"Chicago Bulls",99,21506,""
"2018-11-10","20:00","Philadelphia 76ers",106,"Memphis Grizzlies",112,16904,""
"2018-11-10","20:00","Washington Wizards",116,"Miami Heat",110,19600,""
"2018-11-10","20:30","Brooklyn Nets",100,"Golden State Warriors",116,19596,""
"2018-11-10","20:30","Houston Rockets",89,"San Antonio Spurs",96,18354,""
"2018-11-10","21:00","Oklahoma City Thunder",96,"Dallas Mavericks",111,19818,""
"2018-11-10","22:00","Los Angeles Lakers",101,"Sacramento Kings",86,17583,""
"2018-11-11","15:30","Charlotte Hornets",113,"Detroit Pistons",103,15133,""
"2018-11-11","19:00","Indiana Pacers",103,"Houston Rockets",115,18055,""
"2018-11-11","19:30","Orlando Magic",115,"New York Knicks",89,19812,""
"2018-11-11","20:00","Milwaukee Bucks",121,"Denver Nuggets",114,19520,""
"2018-11-11","21:00","Boston Celtics",94,"Portland Trail Blazers",100,19712,""
"2018-11-11","21:30","Atlanta Hawks",106,"Los Angeles Lakers",107,18997,""
"2018-11-12","19:00","Orlando Magic",109,"Washington Wizards",117,15346,""
"2018-11-12","19:30","Philadelphia 76ers",124,"Miami Heat",114,19600,""
"2018-11-12","19:30","New Orleans Pelicans",126,"Toronto Raptors",110,19800,""
"2018-11-12","20:00","Dallas Mavericks",103,"Chicago Bulls",98,19012,""
"2018-11-12","20:00","Utah Jazz",96,"Memphis Grizzlies",88,13477,""
"2018-11-12","20:00","Brooklyn Nets",113,"Minnesota Timberwolves",120,10186,""
"2018-11-12","20:00","Phoenix Suns",101,"Oklahoma City Thunder",118,18203,""
"2018-11-12","22:00","San Antonio Spurs",99,"Sacramento Kings",104,15500,""
"2018-11-12","22:30","Golden State Warriors",116,"Los Angeles Clippers",121,19068,""
"2018-11-13","19:00","Charlotte Hornets",89,"Cleveland Cavaliers",113,19432,""
"2018-11-13","21:00","Houston Rockets",109,"Denver Nuggets",99,16741,""
"2018-11-13","22:30","Atlanta Hawks",103,"Golden State Warriors",110,19596,""
"2018-11-14","19:00","Philadelphia 76ers",106,"Orlando Magic",111,15921,""
"2018-11-14","19:00","Cleveland Cavaliers",95,"Washington Wizards",119,14537,""
"2018-11-14","19:30","Chicago Bulls",82,"Boston Celtics",111,18624,""
"2018-11-14","19:30","Miami Heat",120,"Brooklyn Nets",107,13317,""
"2018-11-14","19:30","Detroit Pistons",106,"Toronto Raptors",104,19800,""
"2018-11-14","20:00","Memphis Grizzlies",116,"Milwaukee Bucks",113,16817,""
"2018-11-14","20:00","New Orleans Pelicans",100,"Minnesota Timberwolves",107,11636,""
"2018-11-14","20:00","New York Knicks",103,"Oklahoma City Thunder",128,18203,""
"2018-11-14","20:30","Utah Jazz",68,"Dallas Mavericks",118,19371,""
"2018-11-14","21:00","San Antonio Spurs",96,"Phoenix Suns",116,14532,""
"2018-11-14","22:30","Portland Trail Blazers",117,"Los Angeles Lakers",126,18997,""
"2018-11-15","20:00","Golden State Warriors",86,"Houston Rockets",107,18055,""
"2018-11-15","21:00","Atlanta Hawks",93,"Denver Nuggets",138,15103,""
"2018-11-15","22:30","San Antonio Spurs",111,"Los Angeles Clippers",116,17463,""
"2018-11-16","19:00","Toronto Raptors",116,"Boston Celtics",123,18624,""
"2018-11-16","19:00","Miami Heat",91,"Indiana Pacers",99,17923,""
"2018-11-16","19:00","Utah Jazz",107,"Philadelphia 76ers",113,20485,""
"2018-11-16","19:00","Brooklyn Nets",115,"Washington Wizards",104,15102,""
"2018-11-16","20:00","Sacramento Kings",104,"Memphis Grizzlies",112,13811,""
"2018-11-16","20:00","Portland Trail Blazers",96,"Minnesota Timberwolves",112,18978,""
"2018-11-16","20:00","New York Knicks",124,"New Orleans Pelicans",129,14717,""
"2018-11-16","21:30","Chicago Bulls",104,"Milwaukee Bucks",123,17341,""
"2018-11-17","18:00","Los Angeles Clippers",127,"Brooklyn Nets",119,12944,""
"2018-11-17","19:00","Philadelphia 76ers",122,"Charlotte Hornets",119,19426,""
"2018-11-17","19:00","Atlanta Hawks",89,"Indiana Pacers",97,17491,""
"2018-11-17","19:00","Denver Nuggets",115,"New Orleans Pelicans",125,15408,""
"2018-11-17","19:00","Los Angeles Lakers",117,"Orlando Magic",130,19249,""
"2018-11-17","19:30","Utah Jazz",98,"Boston Celtics",86,18624,""
"2018-11-17","20:00","Toronto Raptors",122,"Chicago Bulls",83,21263,""
"2018-11-17","20:00","Sacramento Kings",112,"Houston Rockets",132,18055,""
"2018-11-17","20:30","Golden State Warriors",109,"Dallas Mavericks",112,20260,""
"2018-11-17","21:00","Oklahoma City Thunder",110,"Phoenix Suns",100,16376,""
"2018-11-18","15:30","Memphis Grizzlies",100,"Minnesota Timberwolves",87,13179,""
"2018-11-18","18:00","Los Angeles Lakers",113,"Miami Heat",97,19686,""
"2018-11-18","18:00","New York Knicks",117,"Orlando Magic",131,15898,""
"2018-11-18","18:00","Portland Trail Blazers",119,"Washington Wizards",109,16647,""
"2018-11-18","19:00","Golden State Warriors",92,"San Antonio Spurs",104,18354,""
"2018-11-19","19:00","Boston Celtics",112,"Charlotte Hornets",117,18040,""
"2018-11-19","19:00","Cleveland Cavaliers",102,"Detroit Pistons",113,15769,""
"2018-11-19","19:00","Utah Jazz",94,"Indiana Pacers",121,17000,""
"2018-11-19","19:00","Phoenix Suns",114,"Philadelphia 76ers",119,20459,""
"2018-11-19","19:30","Los Angeles Clippers",127,"Atlanta Hawks",119,14323,""
"2018-11-19","20:00","Dallas Mavericks",88,"Memphis Grizzlies",98,15997,""
"2018-11-19","20:00","Denver Nuggets",98,"Milwaukee Bucks",104,17341,""
"2018-11-19","20:00","San Antonio Spurs",126,"New Orleans Pelicans",140,14675,""
"2018-11-19","22:00","Oklahoma City Thunder",113,"Sacramento Kings",117,16250,""
"2018-11-20","19:00","Toronto Raptors",93,"Orlando Magic",91,16016,""
"2018-11-20","19:00","Los Angeles Clippers",118,"Washington Wizards",125,14499,""
"2018-11-20","19:30","Brooklyn Nets",104,"Miami Heat",92,19600,""
"2018-11-20","19:30","Portland Trail Blazers",118,"New York Knicks",114,19812,""
"2018-11-21","19:00","Indiana Pacers",109,"Charlotte Hornets",127,15913,""
"2018-11-21","19:00","New Orleans Pelicans",120,"Philadelphia 76ers",121,20352,""
"2018-11-21","19:30","Toronto Raptors",124,"Atlanta Hawks",108,15058,""
"2018-11-21","19:30","New York Knicks",117,"Boston Celtics",109,18624,""
"2018-11-21","20:00","Phoenix Suns",116,"Chicago Bulls",124,19014,""
"2018-11-21","20:00","Los Angeles Lakers",109,"Cleveland Cavaliers",105,19432,""
"2018-11-21","20:00","Detroit Pistons",124,"Houston Rockets",126,18055,""
"2018-11-21","20:00","Portland Trail Blazers",100,"Milwaukee Bucks",143,17591,""
"2018-11-21","20:00","Denver Nuggets",103,"Minnesota Timberwolves",101,15086,""
"2018-11-21","20:30","Brooklyn Nets",113,"Dallas Mavericks",119,19926,""
"2018-11-21","20:30","Memphis Grizzlies",104,"San Antonio Spurs",103,18354,""
"2018-11-21","21:00","Sacramento Kings",119,"Utah Jazz",110,18306,""
"2018-11-21","22:30","Oklahoma City Thunder",123,"Golden State Warriors",95,19596,""
"2018-11-23","12:00","Minnesota Timberwolves",112,"Brooklyn Nets",102,12814,""
"2018-11-23","15:30","Memphis Grizzlies",107,"Los Angeles Clippers",112,15418,""
"2018-11-23","19:00","Houston Rockets",111,"Detroit Pistons",116,17268,""
"2018-11-23","19:30","Boston Celtics",114,"Atlanta Hawks",96,15017,""
"2018-11-23","19:30","New Orleans Pelicans",109,"New York Knicks",114,18948,""
"2018-11-23","19:30","Cleveland Cavaliers",121,"Philadelphia 76ers",112,20524,""
"2018-11-23","19:30","Washington Wizards",107,"Toronto Raptors",125,19800,""
"2018-11-23","20:00","Miami Heat",103,"Chicago Bulls",96,20935,""
"2018-11-23","20:00","San Antonio Spurs",111,"Indiana Pacers",100,17262,""
"2018-11-23","20:00","Charlotte Hornets",104,"Oklahoma City Thunder",109,18203,""
"2018-11-23","20:30","Phoenix Suns",116,"Milwaukee Bucks",114,17852,""
"2018-11-23","21:00","Orlando Magic",87,"Denver Nuggets",112,19520,""
"2018-11-23","22:30","Portland Trail Blazers",97,"Golden State Warriors",125,19596,""
"2018-11-23","22:30","Utah Jazz",83,"Los Angeles Lakers",90,18997,""
"2018-11-24","19:30","Houston Rockets",108,"Cleveland Cavaliers",117,19432,""
"2018-11-24","20:00","Chicago Bulls",96,"Minnesota Timberwolves",111,17119,""
"2018-11-24","20:00","Denver Nuggets",105,"Oklahoma City Thunder",98,18203,""
"2018-11-24","20:00","New Orleans Pelicans",114,"Washington Wizards",124,15165,""
"2018-11-24","20:30","Boston Celtics",104,"Dallas Mavericks",113,20226,""
"2018-11-24","20:30","Sacramento Kings",116,"Golden State Warriors",117,19596,""
"2018-11-24","20:30","San Antonio Spurs",129,"Milwaukee Bucks",135,17559,""
"2018-11-25","15:30","Orlando Magic",108,"Los Angeles Lakers",104,18997,""
"2018-11-25","16:00","Phoenix Suns",107,"Detroit Pistons",118,14413,""
"2018-11-25","18:00","Charlotte Hornets",123,"Atlanta Hawks",124,12977,""
"2018-11-25","18:00","Philadelphia 76ers",127,"Brooklyn Nets",125,15217,""
"2018-11-25","18:00","New York Knicks",103,"Memphis Grizzlies",98,14331,""
"2018-11-25","18:00","Miami Heat",115,"Toronto Raptors",125,19800,""
"2018-11-25","20:00","Utah Jazz",133,"Sacramento Kings",112,16048,""
"2018-11-25","21:00","Los Angeles Clippers",104,"Portland Trail Blazers",100,19138,""
"2018-11-26","19:00","Milwaukee Bucks",107,"Charlotte Hornets",110,13805,""
"2018-11-26","19:00","Minnesota Timberwolves",102,"Cleveland Cavaliers",95,19432,""
"2018-11-26","19:00","Houston Rockets",131,"Washington Wizards",135,16872,""
"2018-11-26","20:00","San Antonio Spurs",108,"Chicago Bulls",107,19006,""
"2018-11-26","20:00","Boston Celtics",124,"New Orleans Pelicans",107,15189,""
"2018-11-26","21:00","Indiana Pacers",121,"Utah Jazz",88,18306,""
"2018-11-26","22:30","Orlando Magic",110,"Golden State Warriors",116,19596,""
"2018-11-27","19:00","New York Knicks",108,"Detroit Pistons",115,13935,""
"2018-11-27","19:30","Atlanta Hawks",115,"Miami Heat",113,19600,""
"2018-11-27","20:00","Toronto Raptors",122,"Memphis Grizzlies",114,14187,""
"2018-11-27","21:00","Los Angeles Lakers",85,"Denver Nuggets",117,19583,""
"2018-11-27","21:00","Indiana Pacers",109,"Phoenix Suns",104,13038,""
"2018-11-28","19:00","Atlanta Hawks",94,"Charlotte Hornets",108,12971,""
"2018-11-28","19:00","New York Knicks",91,"Philadelphia 76ers",117,20274,""
"2018-11-28","19:30","Utah Jazz",101,"Brooklyn Nets",91,12928,""
"2018-11-28","20:00","Dallas Mavericks",128,"Houston Rockets",108,18055,""
"2018-11-28","20:00","Chicago Bulls",113,"Milwaukee Bucks",116,16660,""
"2018-11-28","20:00","San Antonio Spurs",89,"Minnesota Timberwolves",128,11023,""
"2018-11-28","20:00","Washington Wizards",104,"New Orleans Pelicans",125,13570,""
"2018-11-28","20:00","Cleveland Cavaliers",83,"Oklahoma City Thunder",100,18203,""
"2018-11-28","22:00","Orlando Magic",112,"Portland Trail Blazers",115,18865,""
"2018-11-28","22:30","Phoenix Suns",99,"Los Angeles Clippers",115,16372,""
"2018-11-29","20:00","Golden State Warriors",128,"Toronto Raptors",131,20073,""
"2018-11-29","22:30","Indiana Pacers",96,"Los Angeles Lakers",104,18997,""
"2018-11-29","22:30","Los Angeles Clippers",133,"Sacramento Kings",121,17583,""
"2018-11-30","19:00","Cleveland Cavaliers",95,"Boston Celtics",128,18624,""
"2018-11-30","19:00","Utah Jazz",119,"Charlotte Hornets",111,15812,""
"2018-11-30","19:00","Chicago Bulls",88,"Detroit Pistons",107,15372,""
"2018-11-30","19:00","Washington Wizards",98,"Philadelphia 76ers",123,20400,""
"2018-11-30","19:30","Memphis Grizzlies",131,"Brooklyn Nets",125,12983,""
"2018-11-30","20:00","New Orleans Pelicans",101,"Miami Heat",106,19600,""
"2018-11-30","20:00","Atlanta Hawks",109,"Oklahoma City Thunder",124,18203,""
"2018-11-30","20:00","Houston Rockets",136,"San Antonio Spurs",105,18354,""
"2018-11-30","21:00","Orlando Magic",99,"Phoenix Suns",85,13228,""
"2018-11-30","22:30","Dallas Mavericks",103,"Los Angeles Lakers",114,18997,""
"2018-11-30","22:30","Denver Nuggets",113,"Portland Trail Blazers",112,19459,""
